studentnum,e_ee_short_score,e_cs_score,expgrad4,e_attend_grad_school,reservation_stu,female,father_college,mother_college,age,miss_age,department_id,fac_reservation,fac_associate_professor,fac_professor,fac_yearsinhighed,fac_highest_degree_phd,fac_highest_degree_phd_in_prog,fac_degree_college_elite,fac_female
1264,NA,1.626813594778206,1,1,0,1,0,0,20,0,IR036CS,5.3125,2.903225806451613,1.935483870967742,123.2258064516129,2.1875,3.125,2.1875,2.1875
1265,NA,NA,1,1,1,1,0,0,20,0,IR036CS,4.6875,1.612903225806452,0.3225806451612905,115.48387096774194,1.5625,3.125,2.8125,3.125
1266,NA,0.05870209080624213,1,1,1,1,1,0,19,0,IR036CS,4.242424242424242,1.25,0.625,114.6875,1.818181818181818,3.030303030303031,3.0303030303030303,3.333333333333334
1267,NA,NA,NA,NA,1,1,1,1,20,0,IR036CS,3.548387096774193,2.0000000000000004,0.3333333333333333,107.66666666666669,1.9354838709677415,3.548387096774193,3.225806451612904,2.580645161290323
1268,NA,NA,1,0,0,1,0,0,20,0,IR036CS,4.516129032258064,1.0344827586206895,1.0344827586206895,120.6896551724138,2.2580645161290325,2.903225806451613,2.903225806451613,3.548387096774193
1269,NA,NA,1,1,0,1,0,0,19,0,IR036CS,3.870967741935483,1.666666666666667,0.33333333333333337,103,1.9354838709677415,3.548387096774194,2.903225806451613,2.580645161290323
1270,NA,-0.7253536611797397,1,1,1,1,1,0,20,0,IR036CS,5.357142857142857,1.851851851851852,1.851851851851852,114.8148148148148,1.7857142857142856,3.571428571428571,2.142857142857143,2.8571428571428577
1271,NA,1.626813594778206,1,0,0,1,1,1,19,0,IR036CS,4.666666666666666,1.0344827586206895,1.0344827586206895,120.6896551724138,2.333333333333333,3,3,3.333333333333334
1272,NA,-0.7253536611797397,1,0,0,1,1,1,19,0,IR036CS,5.454545454545454,2.5,1.875,117.5,2.121212121212121,3.0303030303030303,2.121212121212121,2.4242424242424243
1273,NA,NA,1,0,1,1,1,0,19,0,IR036CS,4.242424242424242,1.5625,0.625,117.5,1.818181818181818,3.333333333333333,3.0303030303030303,3.030303030303031
1274,NA,-0.7253536611797397,1,1,0,1,0,0,20,0,IR036CS,4.545454545454545,1.25,0.625,114.6875,1.818181818181818,3.030303030303031,3.0303030303030303,3.333333333333334
1275,NA,NA,1,0,0,1,1,0,19,0,IR036CS,5.483870967741935,2.666666666666667,2,125,2.258064516129032,3.225806451612904,2.258064516129032,2.258064516129032
1276,NA,NA,1,1,1,1,0,0,20,0,IR036CS,4.6875,0.967741935483871,0.6451612903225807,108.70967741935485,1.25,3.125,3.125,4.0625
1277,NA,NA,1,0,1,1,1,0,20,0,IR036CS,5,2.903225806451613,1.935483870967742,117.74193548387096,2.1875,3.75,1.875,2.1875
1278,NA,-0.7253536611797397,1,1,0,1,1,1,20,0,IR036CS,5.151515151515151,2.8125,1.875,119.6875,2.121212121212121,3.333333333333334,2.121212121212121,2.727272727272727
1279,NA,0.05870209080624213,1,0,0,1,1,1,19,0,IR036CS,4.0625,1.2903225806451617,0.9677419354838712,119.03225806451611,2.1875,3.125,2.8125,3.125
1280,NA,1.3654616774495452,1,0,0,1,1,1,19,0,IR036CS,4,2.068965517241379,0.34482758620689646,106.55172413793105,2.0000000000000004,3.333333333333334,3,2.333333333333333
1281,NA,-0.7253536611797397,1,1,1,1,0,0,20,0,IR036CS,4.375,1.2903225806451617,0.6451612903225807,116.4516129032258,1.875,3.125,3.125,3.4375
1282,NA,NA,1,0,1,1,1,1,19,0,IR036CS,3.870967741935484,2.333333333333333,0,109.33333333333334,1.6129032258064515,3.548387096774193,2.903225806451613,2.258064516129032
1283,NA,NA,1,1,1,1,1,1,20,0,IR036CS,4.0625,3,0.6666666666666666,108,1.875,2.5,1.875,2.1875
1284,NA,NA,1,1,1,1,1,1,20,0,IR036CS,4.838709677419355,1.3333333333333337,1,126.33333333333331,1.935483870967742,3.225806451612904,2.903225806451613,3.548387096774193
1285,NA,NA,1,0,1,1,1,0,19,0,IR036CS,3.548387096774193,2.333333333333333,0.33333333333333337,108.33333333333334,1.9354838709677415,3.548387096774193,2.903225806451613,2.258064516129032
1286,NA,NA,1,0,1,1,0,0,19,0,IR036CS,4.0625,1.6129032258064515,0.967741935483871,123.5483870967742,2.1875,3.4375,3.125,3.4375
1287,NA,NA,1,0,0,1,1,1,19,0,IR036CS,5,2.5806451612903225,1.935483870967742,117.09677419354838,2.1875,2.8125,1.875,2.8125
1288,NA,NA,1,0,1,1,1,0,20,0,IR036CS,5,2.5806451612903225,1.935483870967742,118.70967741935485,2.1875,3.75,1.875,2.5
1289,NA,NA,1,0,0,1,1,0,19,0,IR036CS,5.161290322580645,2.666666666666667,2,121.66666666666666,2.258064516129032,3.225806451612904,1.9354838709677415,2.5806451612903225
1290,NA,NA,1,1,1,1,1,0,20,0,IR036CS,5.151515151515151,2.1875,2.1875,112.8125,2.4242424242424243,3.333333333333334,1.818181818181818,2.4242424242424243
1291,NA,1.1041097601208845,1,1,1,1,0,0,20,0,IR036CS,5.454545454545454,2.5,1.875,117.5,2.121212121212121,3.0303030303030303,2.121212121212121,2.4242424242424243
1292,NA,-0.7253536611797397,1,1,0,1,1,1,19,0,IR036CS,5.483870967741935,2.666666666666667,1.666666666666667,121.33333333333331,1.9354838709677415,3.225806451612904,1.9354838709677415,2.5806451612903225
1293,NA,NA,1,0,0,1,0,0,20,0,IR036CS,3.870967741935484,2.333333333333333,0,107.33333333333331,0.9677419354838708,4.193548387096774,2.5806451612903225,2.903225806451613
1294,NA,NA,1,0,1,1,1,0,20,0,IR036CS,4.242424242424242,1.25,0.9375,119.6875,2.121212121212121,3.030303030303031,3.0303030303030303,3.333333333333334
1295,NA,NA,1,1,1,1,0,1,19,0,IR036CS,5,2.903225806451613,1.935483870967742,121.29032258064515,2.1875,3.75,1.875,2.5
1296,NA,NA,1,1,1,1,1,0,19,0,IR036CS,5,1.875,0.625,118.125,3.125,1.875,3.125,1.25
1297,NA,NA,1,0,0,1,1,0,19,0,IR036CS,5.151515151515151,2.5,1.875,118.125,2.121212121212121,3.0303030303030303,1.818181818181818,2.4242424242424243
1298,NA,0.5814059254635634,1,1,0,1,1,1,20,0,IR036CS,4.193548387096774,1,1,121.33333333333331,2.2580645161290325,3.225806451612904,3.225806451612904,3.548387096774193
1299,NA,NA,1,0,1,1,0,0,19,0,IR036CS,4.242424242424242,1.25,0.9375,113.75,2.121212121212121,2.7272727272727275,2.727272727272727,3.0303030303030303
1300,NA,NA,1,1,0,1,1,1,20,0,IR036CS,4.545454545454545,2.2727272727272725,0.4545454545454545,93.63636363636364,2.2727272727272725,2.727272727272727,4.545454545454545,3.6363636363636367
1301,NA,NA,1,1,1,1,1,1,19,0,IR036CS,5,2.2727272727272725,0.4545454545454546,94.0909090909091,2.2727272727272725,2.727272727272727,4.545454545454545,3.6363636363636367
1302,NA,NA,1,0,1,1,1,0,20,0,IR036CS,3.9130434782608696,2.2727272727272725,0,105,1.7391304347826086,3.0434782608695654,2.608695652173913,2.608695652173912
1303,NA,-0.7253536611797397,1,0,0,1,1,0,20,0,IR036CS,4.166666666666666,2.173913043478261,0,106.52173913043478,1.666666666666667,3.333333333333334,3.75,2.0833333333333335
1304,NA,0.32005400813490276,1,1,1,1,0,0,19,0,IR036CS,4.545454545454545,2.2727272727272725,0.4545454545454545,93.63636363636364,2.2727272727272725,2.727272727272727,4.545454545454545,3.6363636363636367
1305,NA,-0.7253536611797397,1,0,0,1,1,1,19,0,IR036CS,5.217391304347826,2.608695652173913,0.43478260869565233,96.52173913043478,2.1739130434782608,3.0434782608695654,4.782608695652174,3.4782608695652173
1306,NA,1.8881655121068663,1,1,0,1,1,0,20,0,IR036CS,4.761904761904762,2.380952380952381,0.47619047619047616,96.66666666666666,2.3809523809523805,2.8571428571428568,4.761904761904762,3.8095238095238098
1307,NA,NA,NA,NA,1,1,0,0,20,0,IR036CS,5.757575757575758,3.6363636363636367,0.6060606060606062,101.8181818181818,2.4242424242424243,3.333333333333334,4.848484848484849,3.939393939393939
1308,NA,NA,1,0,0,1,1,0,20,0,IR036CS,4.545454545454545,2.2727272727272725,0.4545454545454546,93.63636363636364,2.2727272727272725,2.727272727272727,4.545454545454545,3.6363636363636367
1309,NA,-0.7253536611797397,1,0,1,1,1,0,20,0,IR036CS,5.454545454545454,2.2727272727272725,0.4545454545454546,90.45454545454544,1.818181818181818,2.727272727272727,4.090909090909091,3.6363636363636367
1310,NA,-0.20264982652241847,1,0,0,1,1,0,19,0,IR036CS,5.666666666666666,2.333333333333333,1,107.66666666666669,2.333333333333333,2.666666666666667,4.666666666666666,4.000000000000001
1311,NA,0.32005400813490276,1,0,0,1,0,0,19,0,IR036CS,4.545454545454545,2.727272727272727,0,113.63636363636364,1.3636363636363638,3.6363636363636367,3.6363636363636367,2.727272727272727
1312,NA,NA,1,0,1,1,1,1,19,0,IR036CS,5,2.2727272727272725,0.4545454545454546,94.0909090909091,2.2727272727272725,2.727272727272727,4.545454545454545,3.6363636363636367
1313,NA,0.32005400813490276,1,0,0,1,1,0,19,0,IR036CS,5,2.5,0.7142857142857144,101.07142857142858,2.5,2.5,4.285714285714286,3.928571428571429
1314,NA,NA,1,0,0,1,1,1,19,0,IR036CS,4.444444444444444,2.962962962962963,0,89.62962962962963,1.851851851851852,3.333333333333334,4.814814814814815,4.0740740740740735
1315,NA,NA,1,1,0,1,0,0,19,0,IR036CS,5.185185185185185,2.962962962962963,0.7407407407407407,102.5925925925926,2.592592592592593,2.962962962962963,5.185185185185185,4.0740740740740735
1316,NA,0.32005400813490276,1,1,1,1,1,1,19,0,IR036CS,5.384615384615385,2.6923076923076925,0.7692307692307693,109.6153846153846,2.3076923076923075,3.076923076923077,5.384615384615385,4.615384615384615
1317,NA,NA,1,1,0,1,1,1,19,0,IR036CS,4.545454545454545,2.2727272727272725,0.4545454545454546,95.45454545454544,2.2727272727272725,2.727272727272727,4.545454545454545,3.6363636363636367
1318,NA,2.6722212640928484,1,1,0,1,1,1,20,0,IR036CS,5.517241379310345,2.413793103448276,1.0344827586206895,107.24137931034484,2.7586206896551717,2.7586206896551717,4.827586206896552,3.793103448275861
1319,NA,0.5814059254635634,1,0,1,1,0,1,19,0,IR036CS,5,2.5,0.41666666666666663,91.25,1.6666666666666663,2.916666666666666,4.166666666666666,3.75
1320,NA,-0.4640017438510791,1,0,1,1,0,0,19,0,IR036CS,4.761904761904762,2.380952380952381,0.47619047619047616,96.66666666666666,2.3809523809523805,2.8571428571428568,4.761904761904762,3.8095238095238098
1321,NA,NA,1,1,0,1,1,0,19,0,IR036CS,3.9130434782608696,1.818181818181818,0,100.90909090909092,1.7391304347826086,3.0434782608695654,3.9130434782608696,2.608695652173913
1322,NA,NA,1,1,0,1,1,0,19,0,IR036CS,4.347826086956522,2.727272727272727,0,104.54545454545456,1.3043478260869563,3.4782608695652173,3.9130434782608696,3.0434782608695654
1323,NA,NA,1,0,0,1,0,0,19,0,IR036CS,5.666666666666666,2.333333333333333,1,107.66666666666669,2.333333333333333,2.666666666666667,4.666666666666666,4
1324,NA,NA,1,1,1,1,1,1,20,0,IR036CS,5.517241379310345,2.7586206896551717,0.6896551724137933,105.17241379310346,2.413793103448276,2.7586206896551717,4.827586206896552,4.137931034482759
1325,NA,NA,1,1,0,1,1,1,19,0,IR036CS,5.333333333333334,4,0.6666666666666666,108.66666666666669,2.333333333333333,3.333333333333334,3.6666666666666665,3.333333333333333
1326,NA,NA,1,1,0,1,1,1,19,0,IR036CS,5.517241379310345,2.413793103448276,1.0344827586206895,104.82758620689654,2.413793103448276,2.7586206896551717,4.827586206896552,4.137931034482759
1327,NA,1.1041097601208845,1,0,0,1,0,0,19,0,IR036CS,4.761904761904762,2.380952380952381,0.47619047619047616,94.76190476190476,2.3809523809523805,2.8571428571428568,4.761904761904762,3.8095238095238098
1328,NA,0.32005400813490276,1,0,1,1,1,0,19,0,IR036CS,5.333333333333334,2.333333333333333,1,108.66666666666669,2.333333333333333,2.666666666666667,4.666666666666666,4
1329,NA,NA,1,1,0,1,0,0,20,0,IR036CS,5.555555555555555,2.2222222222222223,1.1111111111111107,106.66666666666666,2.592592592592593,2.592592592592593,4.814814814814815,3.703703703703704
1330,NA,1.8881655121068663,1,1,0,1,0,0,19,0,IR036CS,5.454545454545454,2.2727272727272725,0.4545454545454546,88.63636363636363,1.818181818181818,2.727272727272727,4.090909090909091,3.6363636363636367
1331,NA,-0.20264982652241847,1,1,0,1,0,0,20,0,IR036CS,5.517241379310345,2.413793103448276,1.0344827586206895,104.82758620689654,2.413793103448276,2.7586206896551717,4.827586206896552,3.793103448275862
1332,NA,3,1,0,0,1,1,0,20,0,IR036CS,4.827586206896552,2.7586206896551726,0.6896551724137929,98.96551724137932,2.413793103448276,2.7586206896551717,4.827586206896552,4.137931034482759
1333,NA,1.3654616774495452,1,1,1,1,1,0,19,0,IR036CS,5,2.2727272727272725,0.4545454545454546,94.0909090909091,2.2727272727272725,2.727272727272727,4.545454545454545,3.6363636363636367
1334,NA,NA,1,1,1,1,1,1,19,0,IR036CS,5,2.916666666666666,0.41666666666666663,90.83333333333331,2.5,2.916666666666666,4.583333333333334,3.75
1335,NA,NA,1,0,1,1,0,1,19,0,IR036CS,4.583333333333334,1.3043478260869563,0.43478260869565233,109.56521739130436,2.5,2.916666666666666,3.75,2.5
1336,NA,-0.20264982652241847,1,1,0,1,1,0,20,0,IR036CS,5,2.5,0.7142857142857144,101.07142857142858,2.5,2.5,4.285714285714286,3.928571428571429
1337,NA,NA,1,0,1,1,1,0,19,0,IR036CS,5.333333333333334,2.666666666666667,0.6666666666666666,101,2.333333333333333,2.666666666666667,4.666666666666666,4.000000000000001
1338,NA,0.842757842792224,1,1,0,1,1,0,29,0,IR036CS,5.333333333333333,2.333333333333333,1,108.66666666666669,2.333333333333333,2.666666666666667,4.666666666666666,4
1339,NA,0.05870209080624213,1,1,1,1,1,1,19,0,IR036CS,5.333333333333334,2.333333333333333,1,110,2.333333333333333,2.999999999999999,5,4
1340,NA,-0.7253536611797397,1,1,1,1,1,1,19,0,IR036CS,5.333333333333333,2.666666666666667,0.6666666666666666,101,2.333333333333333,2.666666666666667,4.666666666666666,4
1341,NA,0.5814059254635634,1,0,0,1,0,0,20,0,IR036CS,5.666666666666666,2.333333333333333,1,107.66666666666669,2.333333333333333,2.666666666666667,4.666666666666666,4
1342,NA,NA,1,0,1,1,0,0,19,0,IR036CS,5.517241379310345,2.413793103448276,1.0344827586206895,110,2.413793103448276,2.7586206896551717,4.827586206896552,4.137931034482759
1343,NA,NA,1,1,0,1,1,0,19,0,IR036CS,5,2.2727272727272725,0.4545454545454546,94.0909090909091,2.2727272727272725,2.727272727272727,4.545454545454545,3.6363636363636367
1344,NA,-0.7253536611797397,1,1,0,1,0,0,19,0,IR036CS,5.666666666666666,2.333333333333333,1,107.66666666666669,2.333333333333333,2.666666666666667,4.666666666666666,4.000000000000001
1345,NA,-0.7253536611797397,1,1,0,1,1,0,19,0,IR036CS,4.761904761904762,2.380952380952381,0.47619047619047616,96.66666666666666,2.3809523809523805,2.8571428571428568,4.761904761904762,3.8095238095238098
1346,NA,NA,1,1,1,1,1,0,19,0,IR036CS,5,2.666666666666667,0.6666666666666666,102,2.333333333333333,2.666666666666667,4.666666666666666,4
1347,NA,NA,1,1,0,1,1,1,19,0,IR036CS,5.7142857142857135,2.5,1.0714285714285716,107.5,2.5,2.8571428571428577,5,3.928571428571429
1348,NA,NA,1,0,1,1,0,0,19,0,IR036CS,5.333333333333334,2.333333333333333,1,108.66666666666669,2.333333333333333,2.666666666666667,4.666666666666666,4.000000000000001
1349,NA,NA,1,0,0,1,0,0,20,0,IR036CS,4.545454545454545,2.2727272727272725,0.4545454545454545,93.63636363636364,2.2727272727272725,2.727272727272727,4.545454545454545,3.6363636363636367
1350,NA,NA,1,0,1,1,1,1,19,0,IR036CS,4.545454545454545,2.2727272727272725,0.4545454545454546,95.45454545454544,2.2727272727272725,2.727272727272727,4.545454545454545,3.6363636363636367
1351,NA,0.32005400813490276,1,0,0,1,0,0,20,0,IR036CS,5.517241379310345,2.413793103448276,1.0344827586206895,103.79310344827586,2.413793103448276,2.7586206896551717,4.482758620689656,4.137931034482759
1352,NA,NA,1,1,0,1,1,1,20,0,IR036CS,5.357142857142858,2.8571428571428577,0.7142857142857144,104.28571428571428,2.5,2.857142857142858,4.642857142857142,4.285714285714286
1353,NA,NA,1,0,0,1,1,1,20,0,IR036CS,5.517241379310345,2.413793103448276,1.0344827586206895,106.20689655172414,2.413793103448276,2.7586206896551717,4.827586206896552,3.793103448275862
1354,NA,NA,1,NA,1,1,0,0,20,0,IR036CS,3.75,2.083333333333333,0,109.58333333333334,1.666666666666667,4.166666666666666,3.75,2.916666666666666
1355,NA,2.149517429435527,1,0,1,1,1,1,20,0,IR036CS,5.517241379310345,2.7586206896551726,0.6896551724137929,98.27586206896552,2.413793103448276,2.7586206896551717,4.827586206896552,3.793103448275862
1356,-0.571706956294398,NA,1,1,1,1,0,0,19,0,IR036EE,5.357142857142857,0.7142857142857145,0,104.28571428571428,0,2.142857142857143,2.5,3.928571428571429
1357,NA,NA,0,NA,1,1,1,1,19,0,IR036EE,5.862068965517241,0.7142857142857145,0,96.42857142857144,0,2.068965517241379,2.7586206896551726,3.4482758620689657
1358,1.572194129809595,NA,1,1,1,1,1,1,19,0,IR036EE,6.666666666666668,2.333333333333333,0.6666666666666667,110.33333333333331,1.6666666666666663,4,4.137931034482759,2.666666666666667
1359,0.5002435867575985,NA,1,1,0,1,1,0,19,0,IR036EE,5.666666666666666,2.333333333333333,0.6666666666666666,108.66666666666669,2.0000000000000004,3.6666666666666665,4.137931034482759,2.666666666666667
1360,1.2148772821255962,NA,1,0,0,1,1,1,19,0,IR036EE,5.161290322580645,0.6666666666666667,0,102.66666666666669,0,1.935483870967742,2.5806451612903225,4.193548387096774
1361,0.8575604344415974,NA,1,1,1,1,1,1,19,0,IR036EE,6,1.666666666666667,0.6666666666666667,117,1.6666666666666663,3,3.4482758620689653,2.666666666666667
1362,-0.21439010861039917,NA,1,0,1,1,1,0,19,0,IR036EE,5.555555555555555,1.1111111111111107,0.7407407407407407,117.03703703703704,1.8518518518518523,2.962962962962963,3.076923076923077,3.333333333333334
1363,0.8575604344415974,NA,1,0,0,1,0,0,20,0,IR036EE,5.806451612903226,0.6451612903225811,0,96.77419354838707,0,2.258064516129032,3.225806451612904,3.225806451612904
1364,-1.2863406516623956,NA,1,1,0,1,1,1,20,0,IR036EE,5.7142857142857135,0.7142857142857145,0,91.78571428571428,0,2.142857142857143,2.8571428571428568,3.2142857142857144
1365,-0.571706956294398,NA,1,0,0,1,0,0,20,0,IR036EE,6.551724137931034,1.7241379310344829,0.6896551724137929,117.58620689655172,1.7241379310344829,3.4482758620689653,3.928571428571429,2.413793103448276
1366,-0.9290238039783968,NA,1,1,0,1,0,0,19,0,IR036EE,5.625,0.625,0,93.4375,0,2.1875,3.125,3.4375
1367,-0.9290238039783968,NA,1,0,0,1,1,1,20,0,IR036EE,4.838709677419355,0.6666666666666667,0,102.66666666666669,0,2.258064516129032,2.903225806451613,3.870967741935484
1368,0.14292673907359968,NA,1,0,1,1,1,1,19,0,IR036EE,3.1034482758620694,2.068965517241379,0.6896551724137928,111.72413793103448,1.379310344827586,2.7586206896551726,2.5,3.103448275862069
1369,-0.9290238039783968,NA,1,1,0,1,0,0,19,0,IR036EE,7.142857142857143,2.142857142857143,0.7142857142857144,110.71428571428572,1.7857142857142856,3.571428571428571,3.928571428571429,2.142857142857143
1370,1.929510977493594,NA,1,0,1,1,0,0,19,0,IR036EE,5.333333333333333,1.3333333333333337,0.6666666666666666,118.33333333333334,1.6666666666666663,3.333333333333333,4.137931034482759,3.333333333333334
1371,-0.21439010861039917,NA,1,0,0,1,0,0,19,0,IR036EE,5.625,0.625,1.875,106.25,1.875,1.25,3.125,1.875
1372,-0.571706956294398,NA,1,0,1,1,0,0,19,0,IR036EE,5.666666666666666,0.6896551724137933,0,95.51724137931036,0,2.333333333333333,2.6666666666666665,4
1373,-0.571706956294398,NA,1,1,1,1,1,1,19,0,IR036EE,5.666666666666666,0.6896551724137933,0,95.86206896551724,0,2.333333333333333,3,4
1374,-0.571706956294398,NA,1,0,1,1,0,0,19,0,IR036EE,5.161290322580645,0.6666666666666667,0,101.33333333333331,0,2.258064516129032,2.903225806451613,3.870967741935484
1375,-0.21439010861039917,NA,1,0,0,1,0,0,20,0,IR036EE,5.862068965517241,0.7142857142857145,0,97.85714285714286,0,2.413793103448276,2.7586206896551726,3.793103448275862
1376,-0.21439010861039917,NA,1,1,1,1,1,0,19,0,IR036EE,5.3125,0.6451612903225811,0,101.61290322580643,0,2.8125,3.4375,3.4375
1377,0.14292673907359968,NA,1,0,1,1,1,0,19,0,IR036EE,6.333333333333333,1.6666666666666663,0.6666666666666667,120.66666666666666,1.6666666666666663,3.333333333333333,3.793103448275862,2.666666666666667
1378,-0.571706956294398,NA,1,1,1,1,1,1,19,0,IR036EE,7.037037037037037,1.851851851851852,0.7407407407407407,113.7037037037037,1.8518518518518523,3.333333333333333,4.23076923076923,2.2222222222222223
1379,-0.21439010861039917,NA,1,0,0,1,1,0,19,0,IR036EE,6.551724137931034,1.7241379310344829,1.0344827586206895,119.6551724137931,2.068965517241379,2.7586206896551717,3.928571428571429,2.413793103448276
1380,0.5002435867575985,NA,1,0,0,1,0,0,19,0,IR036EE,5.666666666666666,0.6896551724137933,0,96.89655172413794,0,2.333333333333333,2.6666666666666665,4.333333333333333
1381,-1.6436574993463946,NA,1,1,1,1,1,1,19,0,IR036EE,6,2.333333333333333,0.6666666666666666,110.66666666666666,2.0000000000000004,3.333333333333334,4.137931034482759,2.666666666666667
1382,-1.2863406516623956,NA,1,0,0,1,1,1,20,0,IR036EE,5.666666666666666,0.6896551724137933,0,92.06896551724137,0,2,2.666666666666667,4.000000000000001
1383,-1.6436574993463946,NA,1,1,1,1,1,0,20,0,IR036EE,5.925925925925926,1.4814814814814814,0.7407407407407407,113.7037037037037,1.8518518518518523,2.2222222222222223,3.076923076923077,2.592592592592593
1384,0.8575604344415974,NA,1,1,1,1,0,0,19,0,IR036EE,6.333333333333333,1.666666666666667,0.6666666666666667,117,1.6666666666666663,3,3.4482758620689653,2.666666666666667
1385,0.8575604344415974,NA,1,1,0,1,0,0,20,0,IR036EE,6.206896551724138,1.379310344827586,0.6896551724137929,113.44827586206895,1.7241379310344829,2.7586206896551726,3.2142857142857144,2.7586206896551726
1386,0.14292673907359968,NA,1,1,0,1,1,1,19,0,IR036EE,5.862068965517241,0.7142857142857145,0,94.64285714285714,0,2.413793103448276,2.7586206896551726,4.137931034482759
1387,-0.21439010861039917,NA,1,1,1,1,0,0,19,0,IR036EE,5.7142857142857135,1.9047619047619049,0,102.38095238095238,0.9523809523809524,2.8571428571428577,4,3.333333333333334
1388,-0.21439010861039917,NA,1,1,1,1,0,0,20,0,IR036EE,5.517241379310345,0.7142857142857145,0,100,0,2.7586206896551726,3.1034482758620694,3.793103448275862
1389,-0.21439010861039917,NA,1,0,0,1,0,1,18,0,IR036EE,4.666666666666667,1.3333333333333337,0.6666666666666667,78,0.6666666666666667,2,2,2.666666666666667
1390,-1.6436574993463946,NA,1,1,0,1,0,0,20,0,IR036EE,5.806451612903226,1,0,108.33333333333331,0,2.5806451612903225,3.225806451612904,3.870967741935484
1391,1.2148772821255962,NA,1,0,1,1,0,0,22,0,IR036EE,4.666666666666667,1.3333333333333337,0.6666666666666667,78,0.6666666666666667,2,2,2.666666666666667
1392,-1.2863406516623956,NA,1,0,0,1,0,0,19,0,IR036EE,6.428571428571428,2.1428571428571432,0.7142857142857144,102.14285714285714,2.1428571428571432,3.571428571428571,4.285714285714286,2.142857142857143
1393,0.14292673907359968,NA,1,1,1,1,1,1,19,0,IR036EE,5,0.6666666666666667,0,101.33333333333331,0,2.333333333333333,3,3.6666666666666665
1394,-0.21439010861039917,NA,1,1,0,1,0,0,20,0,IR036EE,5.483870967741935,0.6666666666666667,0,102.33333333333331,0,2.258064516129032,2.903225806451613,3.870967741935484
1395,-1.6436574993463946,NA,1,0,1,1,0,0,19,0,IR036EE,5.517241379310345,0.7142857142857145,0,96.42857142857144,0,2.413793103448276,2.7586206896551726,3.793103448275862
1396,0.14292673907359968,NA,1,1,1,1,1,1,21,0,IR036EE,5.483870967741935,0.6666666666666667,0.3333333333333333,104,0.3225806451612905,2.258064516129032,3.225806451612904,3.870967741935484
1397,-0.571706956294398,NA,1,1,1,1,1,1,19,0,IR036EE,5.333333333333334,0.6896551724137933,0.3448275862068966,106.20689655172414,0.3333333333333333,2,3,4
1398,-0.571706956294398,NA,1,0,1,1,0,0,20,0,IR036EE,7.142857142857143,2.142857142857143,0.7142857142857144,110.71428571428572,1.7857142857142856,3.571428571428571,3.928571428571429,2.142857142857143
1399,-0.21439010861039917,NA,1,1,1,1,0,0,19,0,IR036EE,5.333333333333333,0.6896551724137933,0,93.10344827586206,0,2.333333333333333,3,3.6666666666666665
1400,-0.21439010861039917,NA,1,0,0,1,0,0,19,0,IR036EE,6.875,0,1.25,90.625,1.25,1.875,3.125,2.5
1401,-0.571706956294398,NA,1,0,0,1,1,0,20,0,IR036EE,6,1.666666666666667,1,124,2,3,3.793103448275862,2.666666666666667
1402,-0.9290238039783968,NA,1,0,1,1,0,0,20,0,IR036EE,6.875,1.25,1.25,103.75,1.875,3.75,4.375,1.875
1403,0.8575604344415974,NA,1,1,0,1,1,1,20,0,IR036EE,6.206896551724138,0.7142857142857145,0,90.71428571428572,0,2.068965517241379,2.413793103448276,3.4482758620689657
1404,-0.9290238039783968,NA,1,1,0,1,0,0,20,0,IR036EE,5,2.142857142857143,1.0714285714285716,110.71428571428572,2.1428571428571432,3.571428571428571,4.0740740740740735,2.8571428571428568
1405,1.572194129809595,NA,1,1,1,1,0,0,19,0,IR036EE,6.071428571428571,2.5,0.7142857142857145,114.28571428571428,2.1428571428571432,3.928571428571429,4.444444444444445,2.5
1406,-0.9290238039783968,NA,1,1,1,1,0,0,19,0,IR036EE,4.666666666666667,1.3333333333333337,0.6666666666666667,78,0.6666666666666667,2,2,2.666666666666667
1407,-0.571706956294398,NA,1,1,1,1,1,0,20,0,IR036EE,5.862068965517241,0.7142857142857145,0,98.92857142857144,0,2.068965517241379,2.413793103448276,3.793103448275862
1408,-0.571706956294398,NA,1,1,0,1,1,0,19,0,IR036EE,5,0.6896551724137933,0,91.7241379310345,0,2.333333333333333,2.6666666666666665,4
1409,0.5002435867575985,NA,1,0,0,1,1,0,20,0,IR036EE,3.225806451612904,1.6129032258064515,0.645161290322581,100.3225806451613,1.2903225806451617,2.5806451612903225,2.0000000000000004,3.225806451612904
1410,0.5002435867575985,NA,1,1,1,1,1,0,20,0,IR036EE,6.206896551724138,1.7241379310344829,0.6896551724137929,114.48275862068964,1.7241379310344829,3.793103448275862,3.928571428571429,2.7586206896551726
1411,0.8575604344415974,NA,1,1,0,1,1,0,19,0,IR036EE,5.161290322580645,0.6666666666666667,0,99.33333333333331,0,2.5806451612903225,2.903225806451613,4.193548387096774
1412,-0.21439010861039917,NA,1,1,0,1,0,0,20,0,IR036EE,5.483870967741935,0.6451612903225811,0,93.22580645161293,0,2.258064516129032,3.225806451612904,3.548387096774193
1413,0.14292673907359968,NA,1,1,1,1,1,1,19,0,IR036EE,5.483870967741935,0.6666666666666667,0.3333333333333333,104,0.3225806451612905,2.258064516129032,3.225806451612904,3.870967741935484
1414,1.572194129809595,NA,1,1,0,1,1,1,19,0,IR036EE,6.333333333333333,1.6666666666666663,0.6666666666666667,110.33333333333331,1.6666666666666663,3,3.4482758620689657,2.333333333333333
