subject,studentnum,fac_reservation,e_attend,reservation_stu,female,father_college,mother_college,age,miss_age,department_id,fac_associate_professor,fac_professor,fac_yearsinhighed,fac_highest_degree_phd,fac_highest_degree_phd_in_prog,fac_degree_college_elite,fac_female
Hot,1870,5.7142857142857135,6,1,0,0,1,19,0,IR050CS,0,0,79.28571428571429,0.7142857142857145,1.4285714285714288,2.8571428571428577,3.571428571428571
Hot,1871,6.875,6,1,0,0,0,19,0,IR050CS,0,0,80.625,0.625,0.625,4.375,4.375
Math,1872,10,1,1,1,0,0,18,0,IR050CS,0,0,25,0,0,0,5
Physics,1872,4.285714285714286,1,1,1,0,0,18,0,IR050CS,0,0,100,1.4285714285714288,2.8571428571428568,4.285714285714286,4.285714285714286
Math,1873,10,9,1,1,1,0,17,0,IR050CS,0,0,25,0,0,0,5
Physics,1873,4.285714285714286,0,1,1,1,0,17,0,IR050CS,0,0,100,1.4285714285714288,2.8571428571428568,4.285714285714286,4.285714285714286
Hot,1874,5.625,6,1,0,0,1,18,0,IR050CS,0,0,80.66666666666666,0.625,1.25,2.5,3.75
Math,1875,10,1,1,1,0,0,18,0,IR050CS,0,0,60,0,0,0,10
Physics,1875,7.142857142857143,3,1,1,0,0,18,0,IR050CS,0,0,92.85714285714286,1.4285714285714288,0,2.8571428571428577,5.7142857142857135
Hot,1876,5.625,10,1,1,1,0,18,0,IR050CS,0,0,80,0.625,1.25,2.5,3.75
Math,1877,10,1,1,0,0,0,18,0,IR050CS,0,0,60,0,0,0,10
Physics,1877,8.571428571428571,1,1,0,0,0,18,0,IR050CS,0,0,104.28571428571428,1.4285714285714288,1.4285714285714288,2.8571428571428577,7.142857142857143
Math,1878,10,1,0,1,1,0,18,0,IR050CS,0,0,25,0,0,0,5
Physics,1878,4.285714285714286,1,0,1,1,0,18,0,IR050CS,0,0,100,1.4285714285714288,2.8571428571428568,4.285714285714286,4.285714285714286
Hot,1879,6,4,1,0,0,0,19,0,IR050EE,0,0.6666666666666667,81.33333333333333,1.3333333333333337,0.6666666666666666,4,4
Hot,1880,6.25,6,0,1,1,1,18,0,IR050EE,0,0.625,82.5,1.25,0.625,4.375,4.375
Hot,1881,5,5,1,0,1,0,19,0,IR050EE,0.625,0.625,90,1.25,0.625,4.375,5
Hot,1882,5.625,4,1,0,0,0,17,0,IR050EE,0.625,0.625,90,1.25,0.625,4.375,4.375
Math,1883,10,1,0,1,1,1,18,0,IR050EE,0,0,30,0,0,5,0
Physics,1883,4.285714285714286,0,0,1,1,1,18,0,IR050EE,1.4285714285714288,1.4285714285714288,118.57142857142858,4.285714285714286,1.4285714285714288,7.142857142857143,5.7142857142857135
Hot,1884,5.625,6,0,1,1,0,18,0,IR050EE,0.625,0.625,90,1.25,1.25,5,3.75
Math,1885,10,1,0,0,1,1,18,0,IR050EE,0,0,30,0,0,5,0
Physics,1885,5.7142857142857135,1.5,0,0,1,1,18,0,IR050EE,1.4285714285714288,0,102.85714285714286,2.8571428571428568,1.4285714285714288,7.142857142857143,5.7142857142857135
Math,1886,10,3,0,0,0,0,18,0,IR050EE,0,0,30,0,0,5,0
Physics,1886,5.7142857142857135,2.5,0,0,0,0,18,0,IR050EE,1.4285714285714288,0,102.85714285714286,2.8571428571428568,1.4285714285714288,7.142857142857143,5.7142857142857135
Math,1887,10,2,1,0,0,0,19,0,IR050EE,0,0,30,0,0,5,0
Physics,1887,5.7142857142857135,2,1,0,0,0,19,0,IR050EE,0,1.4285714285714288,104.28571428571428,4.285714285714286,0,7.142857142857143,7.142857142857143
Hot,1888,6.25,8,1,1,0,0,18,0,IR050EE,0,0,73.125,1.25,0.625,4.375,4.375
Hot,1889,6.25,6,1,1,1,0,19,0,IR050EE,0,0.625,82.5,1.25,0,3.75,5
Math,1890,10,2,1,0,0,0,18,0,IR050EE,0,0,30,0,0,5,0
Physics,1890,7.142857142857143,2.5,1,0,0,0,18,0,IR050EE,0,1.4285714285714288,107.14285714285714,2.8571428571428568,0,5.7142857142857135,7.142857142857143
Math,1891,10,1,1,1,0,0,20,0,IR050EE,0,0,30,0,0,5,0
Physics,1891,7.142857142857143,0,1,1,0,0,20,0,IR050EE,0,0,85.71428571428571,2.8571428571428568,0,5.7142857142857135,7.142857142857143
Math,1892,10,1,1,0,1,0,18,0,IR050EE,0,0,30,0,0,5,0
Physics,1892,7.142857142857143,1,1,0,1,0,18,0,IR050EE,0,1.4285714285714288,107.14285714285714,2.8571428571428568,0,5.7142857142857135,7.142857142857143
Math,1893,10,8.5,1,1,0,0,18,0,IR050EE,0,0,30,0,0,5,0
Physics,1893,4.285714285714286,8.5,1,1,0,0,18,0,IR050EE,1.4285714285714288,2.8571428571428568,140,4.285714285714286,1.4285714285714288,7.142857142857143,5.7142857142857135
Hot,1894,5.625,7,1,0,0,0,19,0,IR050EE,0.625,0.625,90,1.25,0.625,4.375,4.375
Math,1895,10,15,1,0,1,1,18,0,IR050EE,0,0,30,0,0,5,0
Physics,1895,5.7142857142857135,15,1,0,1,1,18,0,IR050EE,1.4285714285714288,0,102.85714285714286,2.8571428571428568,1.4285714285714288,7.142857142857143,5.7142857142857135
Hot,1896,6.25,7.5,1,0,0,0,18,0,IR050EE,0,0.625,82.5,1.25,0,3.75,5
Hot,1897,5,8.5,1,1,0,0,19,0,IR050EE,0.625,1.25,96.875,1.875,1.25,5,3.75
Math,1898,10,8,1,1,0,0,19,0,IR050EE,0,0,30,0,0,5,0
Physics,1898,4.285714285714286,9.5,1,1,0,0,19,0,IR050EE,1.4285714285714288,2.8571428571428568,140,4.285714285714286,1.4285714285714288,7.142857142857143,5.7142857142857135
Math,1899,10,4,1,0,0,0,19,0,IR050EE,0,0,30,0,0,5,0
Physics,1899,5.7142857142857135,9,1,0,0,0,19,0,IR050EE,0,2.8571428571428568,122.85714285714286,4.285714285714286,0,5.7142857142857135,7.142857142857143
Math,1900,10,1.5,1,0,0,0,18,0,IR050EE,0,0,30,0,0,5,0
Physics,1900,4.285714285714286,1.5,1,0,0,0,18,0,IR050EE,1.4285714285714288,0,100,2.8571428571428568,1.4285714285714288,8.571428571428571,5.7142857142857135
Math,1901,10,1.5,1,1,1,0,18,0,IR050EE,0,0,30,0,0,5,0
Physics,1901,7.142857142857143,2,1,1,1,0,18,0,IR050EE,0,0,85.71428571428571,2.8571428571428568,0,5.7142857142857135,7.142857142857143
Math,1902,10,1,1,0,0,1,18,0,IR050EE,0,0,30,0,0,5,0
Physics,1902,5.7142857142857135,14.5,1,0,0,1,18,0,IR050EE,1.4285714285714288,1.4285714285714288,124.28571428571428,2.8571428571428568,1.4285714285714288,7.142857142857143,5.7142857142857135
Hot,1903,6.25,7.5,1,1,1,1,18,0,IR050EE,0,0,73.125,1.25,0.625,4.375,4.375
Hot,1904,5,3.5,1,0,1,0,19,0,IR050EE,0.625,1.25,96.875,1.875,1.25,5,3.75
Math,1905,10,0.5,1,0,0,0,19,0,IR050EE,0,0,30,0,0,5,0
Physics,1905,5.7142857142857135,2,1,0,0,0,19,0,IR050EE,1.4285714285714288,0,102.85714285714286,2.8571428571428568,1.4285714285714288,7.142857142857143,5.7142857142857135
Hot,1906,5.625,6,0,1,1,1,18,0,IR050EE,0,1.25,89.375,1.875,0,3.75,5
Hot,1907,6,5,1,0,0,0,18,0,IR050EE,0,0.6666666666666667,80.66666666666666,2,0.6666666666666667,4,4.666666666666667
Math,1908,10,10,1,0,0,0,19,0,IR050EE,0,0,50,0,0,5,0
Physics,1908,6.666666666666666,7.5,1,0,0,0,19,0,IR050EE,0,1.666666666666667,108.33333333333334,3.333333333333334,0,5,6.666666666666666
Math,1909,10,8,1,0,0,1,17,0,IR050EE,0,0,30,0,0,5,0
Physics,1909,5.7142857142857135,0,1,0,0,1,17,0,IR050EE,1.4285714285714288,1.4285714285714288,124.28571428571428,2.8571428571428568,1.4285714285714288,7.142857142857143,5.7142857142857135
Math,1910,10,8.5,1,0,0,0,19,0,IR050EE,0,0,30,0,0,5,0
Physics,1910,7.142857142857143,8.5,1,0,0,0,19,0,IR050EE,0,0,85.71428571428571,2.8571428571428568,0,5.7142857142857135,7.142857142857143
Hot,1911,5.625,10,1,0,0,0,17,0,IR050EE,0,0.625,82.5,1.25,0.625,4.375,5
Hot,1912,6,8.5,1,1,0,0,19,0,IR050EE,0,0.6666666666666667,81.33333333333333,1.3333333333333337,0.6666666666666666,4,4
Hot,1913,6.25,6,1,1,0,0,19,0,IR050EE,0,0,73.125,1.25,0.625,4.375,4.375
Hot,1914,5,10.5,0,0,1,1,18,0,IR050EE,0.625,0.625,88.125,1.25,0.625,4.375,4.375
Hot,1915,6.25,8.5,1,1,0,0,18,0,IR050EE,0,0,73.125,1.25,0.625,4.375,4.375
Hot,1916,5.625,0.5,0,1,1,1,18,0,IR050EE,0,1.25,89.375,1.875,0,3.75,5
Math,1917,10,0,1,1,0,1,18,0,IR050EE,0,0,30,0,0,5,0
Physics,1917,4.285714285714286,0,1,1,0,1,18,0,IR050EE,1.4285714285714288,2.8571428571428568,140,4.285714285714286,1.4285714285714288,7.142857142857143,5.7142857142857135
Hot,1918,4.166666666666666,8.5,0,1,1,1,0,1,IR036CS,1.25,0.8333333333333333,100.41666666666666,1.666666666666667,4.166666666666666,4.583333333333334,4.166666666666666
Math,1919,6,2,0,1,0,1,0,1,IR036CS,0,4,118,4,2,4,2
Physics,1919,3.333333333333334,1,0,1,0,1,0,1,IR036CS,3.333333333333334,0,66.66666666666667,6.666666666666666,0,3.333333333333334,3.333333333333334
Math,1920,0,0.5,0,0,1,1,0,1,IR004CS,0,0,50,0,0,0,0
Hot,1921,7.142857142857143,8,1,1,0,0,0,1,IR036EE,0,0,78.57142857142857,0,1.25,0,1.4285714285714288
Math,1922,0,2,0,1,1,1,0,1,IR010CS,3.333333333333334,0,113.33333333333334,3.333333333333334,0,10,3.333333333333334
Physics,1922,3.333333333333334,2,0,1,1,1,0,1,IR010CS,3.333333333333334,0,93.33333333333334,3.333333333333334,0,0,3.333333333333334
Hot,1923,5.7142857142857135,15,1,1,1,0,0,1,IR036EE,0,1.4285714285714288,75.71428571428571,1.25,1.25,1.4285714285714288,1.4285714285714288
Math,1924,0,13.5,1,0,0,0,0,1,IR042EE,0,0,40,0,0,0,0
Physics,1924,7.5,12.5,1,0,0,0,0,1,IR042EE,0,0,70,0,2.5,0,2.5
Math,1925,5,1,0,0,1,0,0,1,IR042EE,0,0,25,0,0,0,5
Physics,1925,5,1,0,0,1,0,0,1,IR042EE,2.5,0,60,0,0,2.5,0
Hot,1926,6.666666666666668,4,0,0,1,1,0,1,IR050CS,0,0,82.66666666666667,0.6666666666666667,0.6666666666666666,3.333333333333334,5.333333333333333
Math,1927,0,1,0,0,1,1,0,1,IR016EE,10,0,225,10,0,5,0
Physics,1927,2.2222222222222223,1,0,0,1,1,0,1,IR016EE,2.2222222222222223,1.1111111111111112,68.88888888888889,10,0,8.88888888888889,1.111111111111111
Math,1928,0,15,1,1,0,0,0,1,IR036EE,0,0,70,0,0,0,0
Physics,1928,8,7,1,1,0,0,0,1,IR036EE,0,0,72,0,1.666666666666667,0,2
Hot,1929,5.7142857142857135,10,1,1,0,0,0,1,IR036CS,2.8571428571428568,1.4285714285714288,90,1.4285714285714288,2.8571428571428568,4.285714285714286,2.8571428571428568
Physics,1930,7.142857142857143,15,1,0,0,0,0,1,IR033EE,2.8571428571428568,0,61.42857142857143,0,0,0,1.4285714285714288
Math,1931,6,4.5,1,1,1,0,0,1,IR036CS,0,4,122,4,2,4,2
Physics,1931,3.333333333333334,4.5,1,1,1,0,0,1,IR036CS,3.333333333333334,0,106.66666666666666,3.333333333333334,0,3.333333333333334,3.333333333333334
Hot,1932,7.142857142857143,8,1,1,0,0,0,1,IR036EE,0,0,78.57142857142857,0,1.25,0,1.4285714285714288
Math,1933,0,13,1,0,1,1,0,1,IR042EE,0,0,40,0,0,0,0
Physics,1933,6.666666666666666,5.5,1,0,1,1,0,1,IR042EE,0,0,93.33333333333334,0,6.666666666666666,0,10
Hot,1934,1.25,0.5,1,0,0,0,0,1,IR012CS,0,1.875,101.25,1.875,2.5,0,3.75
Hot,1935,6.315789473684211,10.5,0,0,0,0,0,1,IR045EE,2.6315789473684212,1.0526315789473684,137.36842105263156,2.6315789473684212,1.5789473684210522,4.736842105263158,5.263157894736842
Math,1936,6,12.5,0,1,0,0,0,1,IR036CS,0,4,122,4,2,4,2
Physics,1936,3.333333333333334,8.5,0,1,0,0,0,1,IR036CS,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
Hot,1937,6.666666666666668,6,1,0,0,0,0,1,IR050CS,0,0,80,0.6666666666666667,0.6666666666666666,4,4.666666666666666
Math,1938,0,10,1,1,0,0,0,1,IR036EE,0,0,70,0,0,0,0
Physics,1938,6,8.5,1,1,0,0,0,1,IR036EE,0,2,74,1.6666666666666663,1.666666666666667,4,2
Math,1939,0,15,1,1,1,0,0,1,IR010CS,3.333333333333334,0,113.33333333333334,3.333333333333334,0,10,3.333333333333334
Physics,1939,3.333333333333334,9.5,1,1,1,0,0,1,IR010CS,3.333333333333334,0,93.33333333333334,3.333333333333334,0,0,3.333333333333334
Hot,1940,5.625,6,0,0,1,1,0,1,IR050CS,0,0,77.33333333333333,0,1.25,1.875,4.375
Math,1941,5,6,1,0,0,0,0,1,IR042EE,5,0,105,0,10,5,0
Physics,1941,10,0,1,0,0,0,0,1,IR042EE,0,0,105,0,2.5,0,2.5
Hot,1942,8.333333333333334,15,1,0,0,0,0,1,IR032CS,6.666666666666666,0,110,0,0,1.666666666666667,1.666666666666667
Math,1943,0,1,0,1,0,0,0,1,IR036EE,0,0,70,0,0,0,0
Physics,1943,5,1,0,1,0,0,0,1,IR036EE,0,1.6666666666666663,71.66666666666667,1.6666666666666663,0,5,1.666666666666667
Physics,1944,8.571428571428571,9,1,1,0,0,0,1,IR033EE,4.285714285714286,0,72.85714285714286,0,0,0,1.4285714285714288
Hot,1945,6.666666666666668,5.5,1,1,0,0,0,1,IR050CS,0,0,72.66666666666667,0.6666666666666667,0.6666666666666666,4,3.333333333333334
Physics,1946,5.7142857142857135,5,1,0,0,0,0,1,IR033EE,1.4285714285714288,0,47.142857142857146,0,0,0,1.4285714285714288
Hot,1947,7.142857142857143,8,0,1,1,1,0,1,IR036EE,0,0,78.57142857142857,0,1.25,0,1.4285714285714288
Math,1948,0,1,0,0,0,0,0,1,IR004CS,0,0,43.33333333333333,6.666666666666666,0,6.666666666666666,6.666666666666666
Physics,1948,0,1,0,0,0,0,0,1,IR004CS,4.285714285714286,0,165.71428571428572,4.285714285714286,0,0,5.7142857142857135
Physics,1949,8.333333333333334,15,0,0,1,1,0,1,IR033EE,5,0,66.66666666666667,0,0,0,0
Hot,1950,6.875,6.5,1,1,0,0,0,1,IR050CS,0,0,80.625,0.625,0.625,3.75,4.375
Math,1951,0,9,1,1,0,0,0,1,IR042EE,0,0,70,0,0,0,0
Physics,1951,5,8.5,1,1,0,0,0,1,IR042EE,2.5,0,60,0,0,2.5,0
Hot,1952,8.75,6,1,0,1,0,0,1,IR033EE,5,0,80,0,0,0,1.25
Hot,1953,8.75,6,1,0,0,0,0,1,IR033EE,5,0,80,0,0,0,1.25
Hot,1954,5.833333333333334,9.5,1,1,1,0,0,1,IR036CS,2.5,0.8333333333333333,103.33333333333334,2.916666666666666,2.5,2.916666666666666,3.75
Physics,1955,7.142857142857143,0.5,1,0,0,0,0,1,IR033EE,2.8571428571428568,0,55.71428571428571,0,0,1.4285714285714288,0
Math,1956,0,0.5,1,1,0,0,0,1,IR036EE,0,0,70,0,0,0,0
Physics,1956,5,2,1,1,0,0,0,1,IR036EE,0,1.6666666666666663,66.66666666666667,1.6666666666666663,0,3.333333333333334,1.666666666666667
Hot,1957,7.5,3.5,1,0,0,0,0,1,IR032CS,7.5,0,106.25,0,0,1.25,1.25
Math,1958,10,1,1,1,1,0,0,1,IR050CS,0,0,25,0,0,0,5
Physics,1958,2.8571428571428568,1,1,1,1,0,0,1,IR050CS,0,0,90,1.4285714285714288,4.285714285714286,2.8571428571428577,4.285714285714286
Math,1959,0,6,1,0,0,0,0,1,IR010CS,3.333333333333334,0,113.33333333333334,3.333333333333334,0,10,3.333333333333334
Physics,1959,3.333333333333334,1,1,0,0,0,0,1,IR010CS,3.333333333333334,0,93.33333333333334,3.333333333333334,0,0,3.333333333333334
Hot,1960,7.5,8,1,0,1,1,0,1,IR033EE,3.75,0,71.25,0,0,0,2.5
Hot,1961,2.8571428571428568,15,0,0,1,0,0,1,IR004CS,1.428571428571429,0,92.38095238095238,2.3809523809523805,1.9047619047619049,0.952380952380952,5.7142857142857135
Math,1962,0,2,1,0,1,0,0,1,IR042EE,10,0,160,0,10,10,0
Physics,1962,10,3,1,0,1,0,0,1,IR042EE,0,0,95,0,2.5,2.5,2.5
Hot,1963,0,6,1,0,0,0,0,1,IR012EE,3.333333333333334,0,176.66666666666669,5,1.666666666666667,3.333333333333334,0
Math,1964,0,10,0,1,0,1,0,1,IR036EE,0,0,70,0,0,0,0
Physics,1964,6,15,0,1,0,1,0,1,IR036EE,0,0,42,0,1.666666666666667,0,4
Hot,1965,2.5,10,1,0,0,0,0,1,IR033EE,2.5,0,47.5,0,2.5,5,2.5
Math,1966,0,15,1,1,0,1,0,1,IR036EE,0,0,70,0,0,0,0
Physics,1966,8,15,1,1,0,1,0,1,IR036EE,0,0,72,0,1.666666666666667,0,2
Hot,1967,2.9411764705882346,6,1,0,0,0,0,1,IR010EE,4.117647058823529,2.352941176470588,121.76470588235291,2.352941176470588,0,4.117647058823529,4.117647058823529
Hot,1968,6.25,7,1,1,1,1,0,1,IR050CS,0,0,81.33333333333333,0.625,1.25,3.125,4.375
Hot,1969,6.25,8,1,0,0,0,0,1,IR033EE,2.5,0,57.5,0,0,1.25,0
Math,1970,0,4,0,0,1,0,0,1,IR012EE,0,0,100,10,0,0,0
Physics,1970,0,1,0,0,1,0,0,1,IR012EE,2.5,0,172.5,2.5,2.5,2.5,0
Math,1971,7.5,10,0,1,0,0,0,1,IR033CS,7.5,0,107.5,0,7.5,0,2.5
Physics,1971,6,8,0,1,0,0,0,1,IR033CS,4,0,98,0,4,0,2
Hot,1972,7.5,9,1,1,0,1,0,1,IR045EE,3,0.49999999999999994,124.5,3.0000000000000004,2.5,5.5,8
Math,1973,0,1,1,0,0,0,0,1,IR016EE,10,0,340,10,0,0,0
Physics,1973,1.818181818181818,1,1,0,0,0,0,1,IR016EE,1.818181818181818,2.727272727272727,105.45454545454544,10,0,7.272727272727273,0.909090909090909
Hot,1974,0,8,0,0,0,0,0,1,IR012EE,2.8571428571428568,0,161.42857142857142,4.285714285714286,1.4285714285714288,2.8571428571428568,0
Hot,1975,4,6,0,0,1,1,0,1,IR004CS,0,0,42,0,2,1.0000000000000002,6
Math,1976,5,8,1,0,1,1,0,1,IR042EE,0,0,62.5,0,2.5,0,5
Physics,1976,6.666666666666666,8,1,0,1,1,0,1,IR042EE,1.666666666666667,0,95,0,1.666666666666667,0,1.666666666666667
Math,1977,0,3.5,0,0,0,0,0,1,IR012EE,0,0,100,10,0,0,0
Physics,1977,0,15,0,0,0,0,0,1,IR012EE,2.5,0,172.5,2.5,2.5,2.5,0
Hot,1978,4.583333333333334,6,0,1,1,1,0,1,IR036EE,0.8333333333333335,0.8333333333333333,87.91666666666666,2.0833333333333335,2.083333333333333,3.75,2.916666666666666
Math,1979,0,4,1,0,0,0,0,1,IR012CS,0,3.333333333333334,130,10,0,0,6.666666666666666
Physics,1979,2.5,2.5,1,0,0,0,0,1,IR012CS,0,0,87.5,0,2.5,0,5
Math,1980,10,1,1,1,0,0,0,1,IR050CS,0,0,25,0,0,0,5
Physics,1980,1.4285714285714288,1,1,1,0,0,0,1,IR050CS,0,0,94.28571428571428,1.4285714285714288,5.7142857142857135,2.8571428571428577,4.285714285714286
Hot,1981,1.9047619047619049,7,0,0,0,0,0,1,IR016EE,2.3809523809523805,0.9523809523809524,132.38095238095238,9.047619047619047,0.47619047619047605,8.095238095238095,1.428571428571429
Hot,1982,1.176470588235294,9,1,0,1,1,0,1,IR012CS,0,1.7647058823529411,104.70588235294116,1.7647058823529411,1.7647058823529411,0,4.705882352941177
Hot,1983,0.588235294117647,2,0,0,1,1,0,1,IR010CS,4.117647058823529,1.176470588235294,116.47058823529412,3.5294117647058822,0,3.5294117647058822,4.705882352941177
Hot,1984,5.7142857142857135,8.5,1,1,0,0,0,1,IR036EE,0,1.4285714285714288,80,1.25,1.25,2.8571428571428568,1.4285714285714288
Math,1985,10,8,1,0,1,1,0,1,IR045EE,0,5,315,10,0,10,5
Physics,1985,6.666666666666666,0.5,1,0,1,1,0,1,IR045EE,4.444444444444445,0,138.88888888888889,1.1111111111111112,3.333333333333334,4.444444444444445,4.444444444444445
Math,1986,0,6,1,0,0,0,0,1,IR012EE,0,0,100,10,0,0,0
Physics,1986,0,6,1,0,0,0,0,1,IR012EE,2.5,0,172.5,2.5,2.5,2.5,0
Math,1987,10,3,1,0,1,0,0,1,IR050CS,0,0,60,0,0,0,10
Physics,1987,7.142857142857143,4.5,1,0,1,0,0,1,IR050CS,0,0,92.85714285714286,1.4285714285714288,0,2.8571428571428577,5.7142857142857135
Math,1988,0,2,0,1,0,0,0,1,IR036EE,0,0,70,0,0,0,0
Physics,1988,6,15,0,1,0,0,0,1,IR036EE,0,2,74,1.6666666666666663,1.666666666666667,4,2
Math,1989,0,14,1,0,0,0,0,1,IR012EE,0,0,100,10,0,0,0
Physics,1989,0,14,1,0,0,0,0,1,IR012EE,2.5,0,172.5,2.5,2.5,2.5,0
Physics,1990,8.571428571428571,7.5,1,0,1,0,0,1,IR033EE,4.285714285714286,0,72.85714285714286,0,0,0,1.4285714285714288
Hot,1991,5,12.5,1,0,0,0,0,1,IR042EE,0,0,80,0,5,0,7.5
Hot,1992,0,6,1,1,0,0,0,1,IR012EE,2.8571428571428568,0,161.42857142857142,4.285714285714286,1.4285714285714288,2.8571428571428568,0
Physics,1993,7.142857142857143,7.5,1,0,0,0,0,1,IR033EE,2.8571428571428568,0,55.71428571428571,0,0,1.4285714285714288,0
Math,1994,5,2.5,0,0,1,1,0,1,IR042EE,0,0,62.5,0,2.5,0,5
Physics,1994,6.666666666666666,5,0,0,1,1,0,1,IR042EE,1.666666666666667,0,80,0,0,1.666666666666667,0
Hot,1995,6.666666666666666,0.5,1,0,0,0,0,1,IR042EE,1.666666666666667,0,61.66666666666667,0,0,1.666666666666667,1.6666666666666663
Hot,1996,5.625,7,1,0,1,1,0,1,IR050EE,0.625,0,80.625,1.25,0.625,4.375,4.375
Hot,1997,1.818181818181818,3,0,0,1,1,0,1,IR004EE,0,0,43.63636363636363,0.909090909090909,1.818181818181818,0,6.363636363636363
Hot,1998,6.666666666666666,9,0,0,1,0,0,1,IR033EE,3.333333333333334,0,63.33333333333333,0,0,1.666666666666667,0
Hot,1999,7.333333333333333,6,1,0,1,1,0,1,IR050CS,0,0,85.33333333333333,0.6666666666666667,1.3333333333333337,3.333333333333334,5.333333333333333
Hot,2000,0.6666666666666666,7,0,1,1,1,0,1,IR010CS,4.666666666666667,0.6666666666666666,155.33333333333334,3.333333333333334,0,4,5.333333333333333
Hot,2001,1.7647058823529411,5,0,0,1,1,0,1,IR012CS,0,1.7647058823529411,110.58823529411764,2.352941176470588,2.9411764705882346,0,4.117647058823529
Hot,2002,5,7.5,1,0,0,0,0,1,IR042EE,1.666666666666667,0,48.33333333333333,0,0,1.666666666666667,1.6666666666666663
Hot,2003,6,1,1,0,0,0,0,1,IR042EE,4,0,116,0,2,2,0
Math,2004,10,1,0,0,0,1,0,1,IR050EE,0,0,30,0,0,0,0
Physics,2004,6.666666666666666,0.5,0,0,0,1,0,1,IR050EE,0,0,91.66666666666666,3.333333333333334,0,6.666666666666666,6.666666666666666
Physics,2005,7.142857142857143,8,1,0,0,0,0,1,IR033EE,2.8571428571428568,0,55.71428571428571,0,0,1.4285714285714288,0
Hot,2006,5,8,1,1,0,0,0,1,IR033CS,3.75,1.25,77.5,1.25,0,1.25,5
Hot,2007,6,8,0,1,0,0,0,1,IR042EE,0,2,98,2,0,0,0
Math,2008,5,14,1,1,0,0,0,1,IR042EE,0,0,35,0,0,0,10
Physics,2008,5,9,1,1,0,0,0,1,IR042EE,0,0,80,0,5,0,7.5
Hot,2009,4.347826086956522,8,0,1,1,0,0,1,IR036EE,0.43478260869565233,1.3043478260869563,97.82608695652172,2.5,3.75,2.608695652173912,2.608695652173913
Math,2010,10,6,0,0,0,0,0,1,IR050EE,0,0,30,0,0,5,0
Physics,2010,7.142857142857143,2,0,0,0,0,0,1,IR050EE,0,0,85.71428571428571,2.8571428571428568,0,5.7142857142857135,7.142857142857143
Hot,2011,0,8,1,0,0,0,0,1,IR012EE,4,0,146,6,0,4,0
Hot,2012,1.111111111111111,3,0,0,1,1,0,1,IR012CS,0,1.111111111111111,76.66666666666666,1.111111111111111,3.333333333333334,0,3.333333333333334
Physics,2013,8.571428571428571,1,0,0,0,0,0,1,IR033EE,4.285714285714286,0,72.85714285714286,0,0,0,1.4285714285714288
Hot,2014,8,0,0,1,1,1,0,1,IR045EE,3,0.49999999999999994,127,3.5,2,5.5,8
Hot,2015,5.7142857142857135,7,1,1,1,0,0,1,IR036EE,0,0,71.42857142857143,0,1.25,0,1.4285714285714288
Hot,2016,5.7142857142857135,14,1,1,0,0,0,1,IR036EE,0,0,77.14285714285714,0,1.25,0,2.8571428571428568
Hot,2017,0,1.5,1,1,1,0,0,1,IR012EE,2.8571428571428568,0,161.42857142857142,4.285714285714286,1.4285714285714288,2.8571428571428568,0
Hot,2018,4.583333333333334,6.5,0,1,1,0,0,1,IR036CS,2.083333333333333,0.8333333333333333,107.5,2.083333333333333,2.0833333333333335,3.333333333333334,3.75
Hot,2019,8.75,6,1,0,0,0,0,1,IR033EE,5,0,80,0,0,0,1.25
Math,2020,0,1,1,1,0,0,0,1,IR042EE,10,0,160,0,10,10,0
Physics,2020,7.5,1,1,1,0,0,0,1,IR042EE,2.5,0,105,0,0,0,0
Math,2021,0,6.5,0,0,0,0,0,1,IR010CS,3.333333333333334,0,113.33333333333334,3.333333333333334,0,10,3.333333333333334
Physics,2021,3.333333333333334,5,0,0,0,0,0,1,IR010CS,3.333333333333334,0,93.33333333333334,3.333333333333334,0,0,3.333333333333334
Hot,2022,6.666666666666668,14.5,1,0,1,1,0,1,IR050CS,0,0,77.33333333333333,0.6666666666666667,0.6666666666666666,4,4
Hot,2023,7.5,9,1,0,0,0,0,1,IR033EE,3.75,0,65,0,0,1.25,0
Hot,2024,8.75,7.5,0,0,0,0,0,1,IR033EE,5,0,80,0,0,0,1.25
Hot,2025,6.25,8,1,0,1,0,0,1,IR050EE,0,0,73.125,1.25,0.625,4.375,4.375
Physics,2026,0,1.5,0,0,1,1,0,1,IR012EE,2.5,0,190,2.5,2.5,2.5,0
Hot,2027,5.7142857142857135,6,1,1,1,1,0,1,IR036CS,2.8571428571428568,1.4285714285714288,90,1.4285714285714288,2.8571428571428568,4.285714285714286,2.8571428571428568
Hot,2028,8.75,8.5,1,1,0,0,0,1,IR033EE,5,0,80,0,0,0,1.25
Hot,2029,4,7,1,0,0,0,0,1,IR004CS,0,0,42,0,2,1.0000000000000002,6
Hot,2030,9.166666666666666,8.5,0,0,1,1,0,1,IR045EE,4.166666666666666,0.8333333333333333,133.33333333333334,3.333333333333334,3.333333333333334,6.666666666666668,7.5
Hot,2031,8,6,0,0,1,0,0,1,IR042EE,2,0,108,0,4,4,2
Physics,2032,0,2.5,1,0,0,0,0,1,IR032CS,0,0,90,0,0,0,0
Math,2033,0,1,0,0,0,0,0,1,IR012CS,0,10,190,10,0,0,0
